TIMESTAMP,RECORD,BATT_daily_min_V,RAIN_daily_in,RAIN_cmltv_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarFlux_daily_lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily,Soil_3in_Avg,Soil_6in_Avg,Soil_12in_Avg,Soil_48in_Avg,Soil_3in_Max,Soil_6in_Max,Soil_12in_Max,Soil_48in_Max,Soil_3in_Min,Soil_6in_Min,Soil_12in_Min,Soil_48in_Min,VW_TmpF_3in_Avg,VW_TmpF_6in_Avg,VW_TmpF_18in_Avg,VW_TmpF_24in_Avg,VW_3in_Avg,Cond_3in_Avg,VW_6in_Avg,Cond_6in_Avg,VW_18in_Avg,Cond_18in_Avg,VW_24in_Avg,Cond_24in_Avg,VW_TmpF_3in_Max,VW_TmpF_6in_Max,VW_TmpF_18in_Max,VW_TmpF_24in_Max,VW_3in_Max,Cond_3in_Max,VW_6in_Max,Cond_6in_Max,VW_18in_Max,Cond_18in_Max,VW_24in_Max,Cond_24in_Max,VW_TmpF_3in_Min,VW_TmpF_6in_Min,VW_TmpF_18in_Min,VW_TmpF_24in_Min,VW_3in_Min,Cond_3in_Min,VW_6in_Min,Cond_6in_Min,VW_18in_Min,Cond_18in_Min,VW_24in_Min,Cond_24in_Min
9/28/2023 23:59,903,12.58,0,10.38,71.22,9/28/2023 15:31,56.28,9/27/2023 23:59,63.3,100,9/28/2023 1:11,60.97,9/28/2023 15:33,84.2,24.14,9/28/2023 14:11,2.012,9/28/2023 0:14,9.3,133.2,SE,261.7558,16.11139,0.084,0.115,13.75,,62.77,62.66,60.71,,63.68,63.1,60.84,,62.05,62.34,60.53,63.96,62.29,61.39,61.65,25.35,0.155,26.12,0.148,3.208,0.008,5.731,0.017,65.09,62.94,61.49,61.86,25.77,0.158,26.51,0.151,3.23,0.009,5.8,0.018,63.2,61.84,61.3,61.47,24.95,0.152,25.81,0.146,3.19,0.007,5.67,0.016
9/29/2023 23:59,904,12.68,0.72,11.1,69.47,9/29/2023 15:33,58.47,9/29/2023 5:05,62.92,100,9/29/2023 20:51,78.1,9/29/2023 15:39,91.9,22.13,9/29/2023 7:35,0,9/29/2023 14:33,5.887,112.4,ESE,140.3758,15.787,0.035,0.043,13.97,,62.54,62.45,60.63,,63.27,62.84,60.76,,61.82,62.15,60.47,64.03,62.38,61.36,61.66,25.41,0.154,26.47,0.15,3.204,0.008,5.842,0.018,64.9,62.91,61.42,61.79,32.71,0.231,35.58,0.222,3.23,0.009,5.91,0.018,63.29,61.9,61.28,61.52,24.69,0.145,25.49,0.141,3.18,0.007,5.78,0.017
9/30/2023 23:59,905,12.6,0,11.1,70.88,9/30/2023 15:09,59.72,9/30/2023 2:16,65.57,100,9/29/2023 23:59,81.2,9/30/2023 15:10,95.2,16.1,9/30/2023 20:50,0,9/30/2023 0:06,4.177,61.31,ENE,171.4881,15.46329,0.047,0.054,15.3,,63.62,62.86,60.53,,65,63.73,60.68,,62.69,62.51,60.37,65.23,63.25,61.43,61.86,29.62,0.202,31.41,0.193,3.387,0.008,8.97,0.037,66.45,64.16,61.58,62.19,32.71,0.231,35.33,0.222,3.7,0.009,9.4,0.041,64.36,62.74,61.32,61.6,28.39,0.192,29.75,0.183,3.19,0.007,5.9,0.017
10/1/2023 23:59,906,12.61,0,11.1,90.7,10/1/2023 15:08,64.01,10/1/2023 6:42,74.94,100,10/1/2023 0:04,35.9,10/1/2023 15:40,68.39,22.21,10/1/2023 15:04,0,10/1/2023 2:13,7.68,147.5,SSE,383.9391,15.26899,0.17,0.237,25.01,,65.4,64.09,60.35,,67.1,65.19,60.55,,64.19,63.63,60.09,67.04,64.69,61.81,62.47,27.85,0.189,29.1,0.18,3.852,0.009,8.84,0.039,69.06,66.22,62.12,62.99,28.4,0.193,29.75,0.184,3.99,0.01,9.03,0.04,65.53,63.85,61.57,62.12,27.24,0.184,28.53,0.177,3.67,0.008,8.69,0.039
10/2/2023 23:59,907,12.71,0.04,11.14,89.1,10/2/2023 13:56,65.68,10/2/2023 6:03,75.2,70.87,10/2/2023 5:06,32.45,10/2/2023 14:12,52.2,27.05,10/2/2023 15:54,1.118,10/2/2023 7:27,8.63,171.4,S,344.945,15.3105,0.193,0.281,25.84,,65.98,64.97,60.32,,66.85,65.31,60.5,,64.94,64.56,60.1,67.55,65.49,62.41,63.29,27.03,0.18,28.18,0.174,4.039,0.01,8.61,0.039,68.67,66.17,62.63,63.55,27.25,0.184,28.54,0.179,4.1,0.011,8.71,0.04,66.37,64.76,62.09,62.99,26.72,0.176,27.92,0.171,3.95,0.009,8.5,0.038
10/3/2023 23:59,908,12.68,0.59,11.73,80.2,10/3/2023 16:32,57.29,10/3/2023 23:50,68.5,100,10/3/2023 21:27,47.06,10/3/2023 16:29,72.86,31.3,10/3/2023 17:36,0,10/3/2023 23:20,8.85,170.8,S,234.6504,14.99482,0.111,0.16,18.75,,65.35,64.75,60.38,,66.4,65.32,60.54,,64.53,64.3,60.13,66.78,65.08,62.74,63.52,26.86,0.175,28.16,0.173,4.154,0.011,8.47,0.038,67.88,66.02,62.8,63.69,32.52,0.229,34.94,0.225,4.21,0.012,8.7,0.039,65.97,64.56,62.62,63.4,26.19,0.168,27.33,0.166,4.05,0.009,8.43,0.038
10/4/2023 23:59,909,12.64,0.02,11.75,63.74,10/4/2023 15:12,46.11,10/4/2023 20:23,56.42,100,10/3/2023 23:59,47.33,10/4/2023 16:20,80.6,20.05,10/4/2023 13:11,0,10/3/2023 23:59,7.765,241.8,WSW,276.1696,15.13172,0.071,0.094,6.87,,63.89,63.92,60.46,,65.47,64.73,60.64,,62.51,63.18,60.24,63.72,62.99,62.65,63.11,29.97,0.195,31.79,0.193,4.987,0.015,10.28,0.051,66.42,65.03,62.82,63.56,32.39,0.228,34.69,0.223,5.54,0.02,10.63,0.054,61.52,61.26,62.29,62.42,28.76,0.175,30.39,0.177,4.17,0.01,8.7,0.039
10/5/2023 23:59,910,12.62,0.11,11.86,58.12,10/5/2023 0:14,44.95,10/5/2023 23:23,51.38,90.4,10/5/2023 2:39,54.49,10/5/2023 10:28,78.1,29.81,10/5/2023 9:48,1.788,10/5/2023 1:24,10.45,266.4,W,233.4685,15.08406,0.066,0.092,4.06,,60.35,61.59,60.49,,62.59,63.27,60.64,,58.64,60.21,60.25,59.32,59.28,61.62,61.47,28.5,0.166,30.05,0.169,5.73,0.02,9.82,0.047,61.52,61.26,62.31,62.45,28.77,0.175,30.4,0.178,5.83,0.022,9.99,0.05,57.21,57.52,60.87,60.47,28.2,0.16,29.7,0.162,5.52,0.018,9.74,0.046
10/6/2023 23:59,911,12.57,0.05,11.91,53.33,10/6/2023 15:00,38.72,10/6/2023 5:52,45.47,96.9,10/6/2023 7:11,50.45,10/6/2023 15:33,78.74,25.93,10/6/2023 12:16,2.981,10/6/2023 23:36,11.43,306.1,NW,259.2779,15.02415,0.067,0.094,1.665,,56.5,58.49,60.44,,58.68,60.29,60.61,,55.51,57.25,60.2,55.04,55.43,59.91,59.2,28.18,0.151,29.68,0.155,5.9,0.022,9.7,0.045,57.21,57.56,60.87,60.48,28.57,0.16,30.13,0.163,5.98,0.023,9.77,0.047,54.2,54.45,58.91,57.99,27.81,0.146,29.36,0.15,5.8,0.02,9.64,0.044
10/7/2023 23:59,912,12.57,0,11.91,49.39,10/7/2023 15:37,39.57,10/7/2023 7:01,43.94,86.5,10/7/2023 2:24,47.1,10/7/2023 15:40,69.79,13.56,10/7/2023 0:27,0,10/7/2023 5:32,4.194,233.9,W,237.2581,14.93713,0.051,0.067,0,,54.54,56.3,60.25,,55.55,57.32,60.43,,53.77,55.76,59.99,53.1,53.27,58.13,57.12,27.59,0.142,29.08,0.146,5.998,0.022,9.59,0.043,54.24,54.45,58.95,58.06,27.82,0.146,29.36,0.151,6.02,0.023,9.66,0.044,52.41,52.73,57.38,56.21,27.35,0.139,28.84,0.143,5.92,0.02,9.47,0.042
10/8/2023 23:59,913,12.56,0,11.91,59.58,10/8/2023 13:53,36.13,10/8/2023 6:51,47.03,97,10/8/2023 6:58,36.46,10/8/2023 13:44,68.26,10.95,10/8/2023 14:01,0,10/8/2023 0:02,2.31,77.17,NE,347.3977,14.67268,0.078,0.096,4.79,,53.82,55.21,59.87,,54.74,55.87,60.17,,52.69,54.7,59.6,53.2,52.76,56.81,55.75,27.22,0.14,28.67,0.143,6.007,0.021,9.45,0.041,54.76,53.63,57.4,56.31,27.36,0.145,28.85,0.146,6.04,0.022,9.54,0.042,51.85,51.94,56.36,55.36,27.07,0.135,28.5,0.14,5.99,0.02,9.35,0.04
10/9/2023 23:59,914,12.59,0,11.91,54.91,10/9/2023 14:26,32.16,10/9/2023 22:54,42.34,95.8,10/9/2023 6:58,40.35,10/9/2023 14:57,72.78,17.74,10/9/2023 14:02,0,10/8/2023 23:59,3.602,265.9,NNW,370.9562,14.49601,0.077,0.101,2.455,,52.56,54.27,59.46,,54.3,55.18,59.75,,51.53,53.61,59.16,52.06,51.98,55.97,55,26.91,0.134,28.35,0.14,6.01,0.021,9.34,0.04,54.07,53.5,56.42,55.53,27.09,0.141,28.51,0.147,6.04,0.022,9.43,0.041,51.01,51.17,55.53,54.41,26.76,0.131,28.24,0.138,5.99,0.02,9.29,0.039
10/10/2023 23:59,915,12.55,0,11.91,55.39,10/10/2023 15:09,28.08,10/10/2023 3:20,40.06,100,10/10/2023 7:41,29.77,10/10/2023 15:36,71.47,13.64,10/10/2023 9:23,0,10/9/2023 23:59,2.201,244.7,NNW,384.9176,14.3796,0.073,0.09,2.695,,50.2,52.45,59.01,,52.14,53.7,59.28,,48.91,51.62,58.71,49.78,49.95,54.92,53.75,26.57,0.127,28.06,0.134,5.972,0.021,9.24,0.039,51.49,51.57,55.53,54.53,26.78,0.131,28.25,0.139,6.02,0.022,9.31,0.04,48.21,48.93,54.31,53.09,26.45,0.122,27.99,0.131,5.94,0.019,9.18,0.038
10/11/2023 23:59,916,12.54,0,11.91,57.06,10/11/2023 14:01,26.97,10/11/2023 4:09,42.53,99.3,10/11/2023 7:06,57.28,10/11/2023 11:27,80.9,14.9,10/11/2023 10:08,0,10/10/2023 23:59,2.918,76.93,ENE,369.5981,13.90182,0.07,0.085,3.53,,49.03,51.05,58.59,,50.16,51.84,58.86,,47.72,50.49,58.28,49.5,49.23,53.85,52.58,26.34,0.126,27.84,0.132,5.944,0.02,9.11,0.038,51.71,50.51,54.35,53.13,26.46,0.133,28,0.137,5.99,0.021,9.27,0.039,47.51,48.05,53.41,52.14,26.27,0.119,27.78,0.128,5.88,0.019,9.06,0.037
10/12/2023 23:59,917,12.6,0.2,12.11,55.2,10/12/2023 18:07,39.08,10/12/2023 1:51,47.13,90.5,10/12/2023 23:22,48.37,10/12/2023 14:05,73.18,26.31,10/12/2023 11:54,0,10/11/2023 23:59,7.028,68.53,ENE,163.6273,13.78083,0.058,0.084,2.6,,49.19,50.79,58.14,,49.92,51.2,58.47,,48.44,50.48,57.83,50.56,49.94,53.29,52.24,26.24,0.128,27.69,0.135,5.902,0.02,9.05,0.037,51.4,50.45,53.49,52.43,26.71,0.131,28.53,0.139,5.92,0.021,9.08,0.038,49.63,49.42,53.07,52.05,26.18,0.125,27.64,0.132,5.88,0.019,9,0.037
10/13/2023 23:59,918,12.52,1.24,13.35,47,10/13/2023 9:53,41.68,10/13/2023 5:36,44.46,97.2,10/13/2023 5:25,89.3,10/13/2023 0:43,94.5,24.29,10/13/2023 7:19,0.075,10/13/2023 2:31,8.58,49.18,NE,48.25771,13.42116,0.014,0.018,0,,48.96,50.41,57.65,,49.74,50.86,57.94,,48.53,50.01,57.37,49.96,49.38,52.82,51.83,32.88,0.162,34.43,0.169,7.885,0.03,12.29,0.054,51.26,50.43,53.19,52.23,35.64,0.195,36.59,0.185,8.73,0.035,13.7,0.061,49.34,48.87,52.44,51.43,26.71,0.131,28.53,0.139,5.89,0.02,9,0.037
10/14/2023 23:59,919,12.5,0.01,13.36,51.5,10/14/2023 13:46,40.9,10/14/2023 7:09,45.99,96.4,10/14/2023 3:09,64.95,10/14/2023 13:34,84.2,14.83,10/14/2023 12:33,0,10/14/2023 9:22,5.331,123.5,N,118.4016,13.26608,0.036,0.048,0.75,,48.97,50.05,57.17,,49.69,50.37,57.47,,48.41,49.85,56.88,50.03,49.27,52.31,51.34,30.43,0.134,32.08,0.152,8.13,0.03,11.71,0.051,50.68,49.72,52.5,51.49,31.81,0.143,33.5,0.16,8.56,0.033,12.64,0.055,49.32,48.89,52.15,51.2,29.61,0.129,31.13,0.147,7.79,0.027,11.11,0.048
10/15/2023 23:59,920,12.48,0,13.36,56.86,10/15/2023 14:58,36.3,10/15/2023 6:56,46.33,99.1,10/15/2023 7:08,53.34,10/15/2023 14:01,78.86,21.01,10/15/2023 15:57,0,10/15/2023 0:21,5.18,289.7,NNW,292.8483,13.10742,0.069,0.09,3.43,,49.31,50.25,56.69,,49.97,50.44,56.98,,48.48,50.04,56.42,50.05,49.29,52.08,51.22,29.23,0.125,30.68,0.144,7.612,0.027,10.83,0.046,50.9,49.75,52.2,51.42,29.61,0.129,31.13,0.148,7.81,0.028,11.12,0.048,48.93,48.67,51.94,51.02,28.82,0.122,30.28,0.141,7.48,0.025,10.59,0.045
10/16/2023 23:59,921,12.71,0,13.36,60.17,10/16/2023 14:42,33.25,10/16/2023 23:33,45.98,99.9,10/16/2023 6:36,43.36,10/16/2023 15:11,78.79,13.49,10/16/2023 13:10,0,10/16/2023 2:18,3.205,271.3,WNW,336.3503,12.88089,0.074,0.093,5.085,,49.04,50.07,56.24,,49.94,50.45,56.55,,48.02,49.75,55.94,49.91,49.12,51.82,50.98,28.58,0.121,30.02,0.14,7.35,0.026,10.43,0.044,51.25,49.87,51.99,51.18,28.82,0.125,30.29,0.143,7.51,0.027,10.61,0.045,48.5,48.28,51.68,50.76,28.35,0.116,29.82,0.137,7.24,0.024,10.28,0.043
10/17/2023 23:59,922,12.66,0.01,13.37,63.73,10/17/2023 15:24,30.25,10/17/2023 6:34,48.45,100,10/17/2023 1:45,39.89,10/17/2023 15:28,72.43,15.5,10/17/2023 22:28,0,10/16/2023 23:59,4.141,159.9,SE,290.1011,12.69179,0.077,0.1,6.865,,48.46,49.69,55.87,,49.74,50.19,56.11,,47.19,49.23,55.61,49.63,48.9,51.57,50.76,28.25,0.119,29.67,0.137,7.156,0.025,10.17,0.042,51.03,49.75,51.74,51.03,28.37,0.125,29.83,0.14,7.27,0.026,10.29,0.044,48.19,48.07,51.41,50.47,28.11,0.113,29.55,0.134,7.06,0.023,10.03,0.041
10/18/2023 23:59,923,12.67,0.01,13.38,56.44,10/18/2023 13:40,40.89,10/18/2023 23:40,50.37,100,10/18/2023 23:27,64.25,10/18/2023 13:02,81.8,14.9,10/18/2023 0:46,0,10/18/2023 4:03,4.171,176.1,N,140.785,12.37641,0.039,0.049,3.22,,50.15,50.39,55.51,,51.14,51.01,55.78,,49.4,49.91,55.25,51.47,50.19,51.52,50.9,28.2,0.125,29.48,0.14,6.997,0.024,9.97,0.041,52.14,50.83,51.64,51.16,28.27,0.127,29.56,0.142,7.09,0.025,10.04,0.042,50.94,49.75,51.41,50.57,28.19,0.123,29.41,0.139,6.93,0.022,9.89,0.041
10/19/2023 23:59,924,12.65,0,13.38,62.71,10/19/2023 15:14,39.5,10/19/2023 23:54,50.05,100,10/18/2023 23:59,54.76,10/19/2023 15:02,87.8,17.59,10/19/2023 13:03,0,10/18/2023 23:59,3.765,278,WNW,220.954,12.12515,0.051,0.063,6.355,,50.85,51.1,55.18,,51.89,51.56,55.41,,50.08,50.9,54.94,52.13,50.85,51.73,51.29,28.36,0.127,29.34,0.141,6.882,0.023,9.86,0.041,53.08,51.5,51.87,51.52,28.72,0.132,29.42,0.143,6.95,0.024,9.91,0.042,51.43,50.4,51.6,51.1,28.12,0.124,29.27,0.139,6.8,0.022,9.83,0.04
10/20/2023 23:59,925,12.62,0,13.38,70.02,10/20/2023 15:24,36.56,10/20/2023 3:00,52.67,100,10/19/2023 23:59,36.34,10/20/2023 15:18,72.74,18.63,10/20/2023 22:40,0,10/19/2023 23:59,3.617,236.9,WSW,276.3208,12.0239,0.076,0.097,10.01,,50.51,51.15,54.91,,51.63,51.58,55.11,,49.29,50.7,54.63,51.94,50.82,51.87,51.46,28.57,0.128,29.17,0.14,6.818,0.023,9.75,0.041,53,51.48,51.94,51.62,28.66,0.132,29.27,0.143,6.84,0.024,9.84,0.041,50.76,50.14,51.79,51.28,28.52,0.124,29.13,0.138,6.75,0.022,9.7,0.04
10/21/2023 23:59,926,12.64,0,13.38,55.62,10/21/2023 10:34,41.58,10/21/2023 23:57,49.35,94.1,10/21/2023 23:55,58.06,10/21/2023 0:00,72.74,23.47,10/21/2023 9:28,0,10/21/2023 17:12,7.932,309.2,NW,169.6078,11.90969,0.059,0.085,2.81,,50.66,51.23,54.72,,51.48,51.49,54.86,,50.1,50.95,54.52,52.28,51.15,51.94,51.6,28.52,0.129,29.09,0.141,6.798,0.023,9.67,0.04,52.8,51.5,52.03,51.69,28.58,0.131,29.14,0.143,6.85,0.024,9.71,0.041,51.85,50.85,51.86,51.46,28.45,0.128,29,0.14,6.75,0.021,9.63,0.04
10/22/2023 23:59,927,12.58,0.11,13.49,58.78,10/22/2023 14:54,30.66,10/22/2023 7:13,46.35,100,10/22/2023 1:20,52.62,10/22/2023 15:12,81.8,19.9,10/22/2023 21:56,0,10/21/2023 23:59,4.868,149.1,SSE,274.0522,11.70138,0.066,0.085,4.39,,49.64,50.59,54.53,,50.58,51.07,54.74,,48.57,50.16,54.36,51.47,50.48,51.83,51.41,28.43,0.127,28.96,0.139,6.715,0.023,9.59,0.04,52.16,51.06,52.02,51.65,28.52,0.13,29.01,0.141,6.78,0.024,9.65,0.041,50.46,49.83,51.7,51.2,28.39,0.124,28.93,0.137,6.62,0.021,9.51,0.039
10/23/2023 23:59,928,12.63,0,13.49,62.28,10/23/2023 14:46,45.12,10/23/2023 6:33,51.95,97.5,10/23/2023 19:56,59.03,10/23/2023 14:47,82.5,20.05,10/23/2023 8:49,0,10/23/2023 13:27,6.638,133.9,SE,276.6771,11.39837,0.057,0.072,6.14,,50.65,50.87,54.35,,51.66,51.44,54.53,,49.93,50.61,54.14,52.39,51.03,51.73,51.35,29.07,0.134,29.16,0.142,6.643,0.022,9.53,0.039,53.29,51.68,51.81,51.54,29.38,0.139,29.27,0.145,6.73,0.023,9.59,0.04,51.67,50.63,51.67,51.21,28.51,0.129,28.94,0.139,6.63,0.021,9.51,0.039
10/24/2023 23:59,929,12.61,0.02,13.51,53.44,10/24/2023 13:16,41.49,10/24/2023 3:20,48.84,100,10/24/2023 2:58,89.8,10/24/2023 22:48,95.9,13.86,10/24/2023 13:22,0,10/23/2023 23:59,4.018,83.9,NNE,80.50919,11.16058,0.012,0.012,1.72,,50.88,51.26,54.18,,51.47,51.46,54.34,,50.29,51.02,54.04,52.6,51.37,51.86,51.61,29.28,0.136,29.21,0.143,6.64,0.022,9.56,0.04,52.97,51.65,51.92,51.69,29.31,0.138,29.26,0.145,6.67,0.023,9.59,0.04,52.15,51.1,51.76,51.49,29.23,0.134,29.19,0.142,6.62,0.021,9.51,0.039
10/25/2023 23:59,930,12.56,0.17,13.68,52.07,10/25/2023 15:42,44.1,10/25/2023 6:38,48.54,100,10/25/2023 22:12,80.3,10/25/2023 12:45,90.3,13.64,10/25/2023 21:35,0,10/25/2023 7:14,4.012,89.3,NE,87.35484,11.10578,0.024,0.03,1.035,,51.26,51.45,54.03,,51.7,51.71,54.15,,50.83,51.32,53.91,52.76,51.47,51.92,51.69,29.23,0.137,29.18,0.143,6.643,0.022,9.51,0.04,52.95,51.6,51.99,51.77,29.24,0.138,29.2,0.144,6.67,0.023,9.52,0.04,52.51,51.3,51.84,51.6,29.23,0.135,29.12,0.142,6.62,0.021,9.5,0.039
10/26/2023 23:59,931,12.5,0.12,13.8,50.81,10/26/2023 12:42,42.74,10/26/2023 23:42,48.3,100,10/25/2023 23:59,95.7,10/26/2023 14:37,99.6,11.77,10/26/2023 19:44,0,10/25/2023 23:59,3.713,105.1,NNE,67.77312,10.82926,0.014,0.015,0.405,,51.61,51.72,53.9,,52,51.94,54.02,,51.24,51.59,53.79,52.91,51.58,51.96,51.74,30.82,0.146,30.72,0.153,6.687,0.023,9.7,0.041,53.19,51.79,52.03,51.83,31.13,0.149,30.97,0.155,6.84,0.024,9.89,0.042,52.63,51.44,51.9,51.6,29.23,0.137,29.13,0.143,6.57,0.021,9.51,0.039
10/27/2023 23:59,932,12.37,0.09,13.89,45.2,10/27/2023 0:14,22.65,10/27/2023 23:48,30.09,100,10/26/2023 23:59,73.26,10/27/2023 22:41,88.7,27.42,10/27/2023 6:04,0,10/26/2023 23:59,13.47,288.6,WNW,67.87112,11.11298,0.015,0.02,0,,49.36,50.82,53.75,,51.85,51.96,53.91,,46.52,49.14,53.62,50.37,50.09,51.84,51.54,31.32,0.141,31.31,0.152,6.923,0.024,10.12,0.043,53.04,51.74,52.03,51.88,31.78,0.151,31.62,0.159,7.08,0.025,10.28,0.044,47.52,47.9,51.45,50.87,30.8,0.131,30.71,0.144,6.75,0.023,9.89,0.042
10/28/2023 23:59,933,12.35,0,13.89,29.38,10/28/2023 12:39,20.07,10/28/2023 8:44,24.32,92.2,10/28/2023 7:34,65.75,10/28/2023 13:07,80.5,17.51,10/28/2023 0:08,0,10/28/2023 5:30,6.669,284.7,WNW,157.3042,11.04507,0.024,0.032,0,,44.41,47.32,53.62,,46.6,49.2,53.76,,43.03,45.83,53.46,45.64,46.01,50.64,49.71,30.6,0.125,30.7,0.139,7.101,0.024,10.19,0.043,47.52,47.9,51.45,50.87,30.87,0.131,31.01,0.145,7.16,0.025,10.28,0.044,44.48,44.77,49.79,48.59,30.37,0.121,30.45,0.134,7.05,0.023,10.1,0.041
10/29/2023 23:59,934,12.47,0,13.89,33.07,10/29/2023 13:44,18.3,10/29/2023 5:42,24.4,90.1,10/29/2023 4:26,52.34,10/29/2023 12:57,76.77,18.33,10/29/2023 15:58,0,10/29/2023 3:48,6.723,276.9,W,245.4106,10.88341,0.035,0.047,0,,41.51,44.58,53.37,,43.1,45.91,53.58,,40.43,43.35,53.12,43.33,43.58,49.04,47.72,30.21,0.118,30.29,0.131,7.053,0.024,10.06,0.04,44.5,44.78,49.84,48.63,30.38,0.121,30.45,0.135,7.1,0.026,10.17,0.042,42.65,42.87,48.29,46.88,30.06,0.115,30.14,0.128,7.01,0.022,9.98,0.039
10/30/2023 23:59,935,12.66,0,13.89,35.79,10/30/2023 15:00,19.23,10/30/2023 3:34,26.71,97.4,10/30/2023 17:19,58.41,10/30/2023 15:11,82.4,29.06,10/30/2023 22:01,2.534,10/29/2023 23:59,10.45,258,WSW,160.1387,10.66015,0.028,0.04,0,,39.6,42.58,52.98,,40.51,43.42,53.24,,38.99,41.73,52.67,41.79,41.96,47.63,46.15,29.94,0.113,30.01,0.125,6.96,0.023,9.93,0.039,42.66,42.91,48.29,46.89,30.07,0.116,30.14,0.129,7.03,0.025,10,0.04,41.39,41.55,46.96,45.48,29.87,0.111,29.89,0.123,6.9,0.022,9.87,0.038
10/31/2023 23:59,936,12.62,0.02,13.91,31.29,10/31/2023 11:57,14.17,10/31/2023 23:50,24.94,95,10/31/2023 22:34,67.18,10/31/2023 12:06,82.1,28.32,10/31/2023 0:35,0,10/31/2023 23:50,9.66,292.6,NW,197.4277,10.50717,0.027,0.036,0,,39.14,41.46,52.39,,39.44,41.84,52.78,,38.93,41.11,51.92,41.93,41.62,46.56,45.08,29.81,0.114,29.84,0.125,6.857,0.022,9.83,0.038,42.41,41.87,47.02,45.51,29.88,0.116,29.89,0.125,6.93,0.024,9.89,0.039,41.5,41.44,46.2,44.78,29.73,0.112,29.75,0.124,6.8,0.021,9.75,0.037
11/1/2023 23:59,937,12.59,0,13.91,38.41,11/1/2023 16:04,14.06,11/1/2023 0:25,27.53,96.7,11/1/2023 0:35,49.14,11/1/2023 16:06,75.82,15.95,11/1/2023 9:05,0,11/1/2023 0:19,4.681,200.6,SSW,178.3185,10.3555,0.025,0.032,0,,39.06,41.13,51.8,,39.44,41.39,52.22,,38.65,40.81,51.41,42.31,41.73,45.95,44.61,29.72,0.115,29.73,0.124,6.849,0.022,9.75,0.037,42.47,41.92,46.24,44.81,29.74,0.116,29.76,0.125,6.88,0.023,9.77,0.038,42.18,41.58,45.67,44.37,29.66,0.113,29.68,0.123,6.76,0.02,9.69,0.036
11/2/2023 23:59,938,12.59,0,13.91,33.55,11/2/2023 14:09,21.01,11/2/2023 4:34,28.58,99.4,11/2/2023 5:19,80.1,11/2/2023 15:53,90.3,11.7,11/2/2023 14:19,0,11/2/2023 0:18,3.456,207.1,SW,94.40933,10.10622,0.009,0.011,0,,38.46,40.65,51.21,,39.19,41.11,51.58,,38.08,40.25,50.87,42,41.39,45.44,44.17,29.7,0.114,29.72,0.123,6.797,0.021,9.7,0.036,42.33,41.76,45.73,44.46,29.74,0.116,29.76,0.124,6.88,0.023,9.77,0.037,41.8,41.17,45.14,43.89,29.67,0.113,29.69,0.122,6.76,0.019,9.69,0.036
11/3/2023 23:59,939,12.57,0,13.91,44.39,11/3/2023 13:46,23.95,11/3/2023 23:17,34.1,96.6,11/3/2023 1:47,58.49,11/3/2023 12:59,83.1,14.68,11/3/2023 13:14,0,11/2/2023 23:59,2.995,205.1,NNW,226.5647,9.868105,0.034,0.044,0,,38.53,40.24,50.62,,39.29,40.45,50.96,,37.99,40.07,50.31,42.01,41.25,44.94,43.73,30.19,0.116,30.31,0.126,6.752,0.021,9.72,0.036,42.35,41.45,45.19,43.93,30.91,0.121,31.26,0.132,6.82,0.023,9.96,0.038,41.78,41.11,44.71,43.54,29.67,0.112,29.62,0.121,6.7,0.019,9.64,0.035
11/4/2023 23:59,940,12.65,0,13.91,50.39,11/4/2023 15:43,19.87,11/4/2023 3:17,34.63,96.8,11/4/2023 3:58,56.73,11/4/2023 15:23,81.7,14.01,11/4/2023 15:06,0,11/3/2023 23:59,2.917,145.4,S,224.2083,9.698892,0.032,0.041,0.195,,38.56,40.26,50.1,,39.33,40.46,50.4,,37.96,40,49.78,41.53,40.88,44.54,43.38,30.57,0.117,30.79,0.128,6.883,0.022,10.01,0.038,42.33,41.37,44.85,43.65,30.84,0.119,31.13,0.131,6.95,0.023,10.03,0.039,40.7,40.39,44.27,43.1,30.38,0.114,30.54,0.126,6.77,0.019,9.95,0.037
11/5/2023 23:59,941,12.65,0,13.91,54.96,11/5/2023 17:55,31.08,11/5/2023 0:40,42.89,97.9,11/5/2023 23:58,72.01,11/5/2023 18:00,85.8,19.67,11/5/2023 13:30,0,11/5/2023 0:00,5.546,123,E,101.5155,9.418854,0.025,0.034,2.48,,39.55,40.64,49.67,,41.31,41.41,49.95,,38.7,40.34,49.36,42.46,41.47,44.3,43.25,30.27,0.118,30.38,0.128,6.904,0.022,9.97,0.038,43.98,42.51,44.45,43.36,30.39,0.122,30.54,0.13,6.95,0.024,10.03,0.038,41.7,41.05,44.17,43.1,30.17,0.116,30.27,0.126,6.82,0.02,9.88,0.037
